image_path,connector_name,true_label,predicted_label,score,correct
/Users/md101ta/Project Work/Data/connectors/conn3/20251106132107_TOP.png,conn3,OK,OK,2.198147773742676,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106132107_TOP.png,conn4,OK,OK,2.3221092224121094,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106132107_TOP.png,conn5,OK,OK,2.6846957206726074,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106132107_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106132107_TOP.png,conn7,OK,OK,1.542805790901184,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106132107_TOP.png,conn8,OK,OK,2.0384960174560547,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106132107_TOP.png,conn9,OK,OK,2.2921500205993652,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106132144_TOP.png,conn1,OK,OK,2.4326438903808594,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106132144_TOP.png,conn2,OK,OK,2.2030980587005615,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106132144_TOP.png,conn3,OK,OK,2.1562588214874268,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106132144_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106132144_TOP.png,conn5,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106132144_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106132144_TOP.png,conn7,OK,OK,1.848400592803955,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106132144_TOP.png,conn8,OK,OK,1.8016600608825684,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106132144_TOP.png,conn9,OK,OK,2.8479645252227783,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106132219_TOP.png,conn1,OK,OK,1.8402752876281738,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106132219_TOP.png,conn2,OK,OK,3.1252975463867188,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106132219_TOP.png,conn3,OK,OK,1.8872082233428955,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106132219_TOP.png,conn4,OK,OK,2.5439131259918213,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106132219_TOP.png,conn5,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106132219_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106132219_TOP.png,conn7,OK,OK,2.993028163909912,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106132219_TOP.png,conn8,OK,OK,2.1433141231536865,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106132219_TOP.png,conn9,OK,OK,2.485752820968628,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106132256_TOP.png,conn1,OK,OK,2.0409343242645264,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106132256_TOP.png,conn2,OK,OK,2.158841133117676,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106132256_TOP.png,conn3,OK,OK,2.136482000350952,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106132256_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106132256_TOP.png,conn5,OK,OK,2.0026333332061768,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106132256_TOP.png,conn6,OK,OK,2.204641103744507,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106132256_TOP.png,conn7,OK,OK,1.5189937353134155,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106132256_TOP.png,conn8,OK,OK,1.5332136154174805,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106132256_TOP.png,conn9,OK,OK,2.3528168201446533,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106132332_TOP.png,conn1,OK,OK,1.8194905519485474,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106132332_TOP.png,conn2,OK,OK,3.2430837154388428,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106132332_TOP.png,conn3,OK,OK,2.1026101112365723,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106132332_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106132332_TOP.png,conn5,OK,OK,1.870072364807129,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106132332_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106132332_TOP.png,conn7,OK,OK,2.6216647624969482,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106132332_TOP.png,conn8,OK,OK,1.532472014427185,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106132332_TOP.png,conn9,OK,OK,2.4127731323242188,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106132408_TOP.png,conn1,OK,OK,1.9721760749816895,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106132408_TOP.png,conn2,OK,OK,2.181947946548462,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106132408_TOP.png,conn3,OK,OK,1.6924159526824951,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106132408_TOP.png,conn4,OK,OK,2.335958242416382,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106132408_TOP.png,conn5,OK,OK,2.5348072052001953,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106132408_TOP.png,conn6,OK,KO,3.7592973709106445,False
/Users/md101ta/Project Work/Data/connectors/conn7/20251106132408_TOP.png,conn7,OK,OK,1.9818190336227417,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106132408_TOP.png,conn8,OK,OK,1.8236229419708252,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106132408_TOP.png,conn9,OK,OK,2.3101277351379395,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106132445_TOP.png,conn1,OK,OK,2.1481449604034424,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106132445_TOP.png,conn2,OK,OK,2.517725944519043,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106132445_TOP.png,conn3,OK,OK,1.9148845672607422,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106132445_TOP.png,conn4,OCCLUSION,OK,3.3285341262817383,False
/Users/md101ta/Project Work/Data/connectors/conn5/20251106132445_TOP.png,conn5,OK,OK,3.1998276710510254,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106132445_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106132445_TOP.png,conn7,OK,OK,2.2681989669799805,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106132445_TOP.png,conn8,OK,OK,2.1155967712402344,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106132445_TOP.png,conn9,OK,OK,2.291609764099121,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106132520_TOP.png,conn1,OK,OK,1.9954581260681152,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106132520_TOP.png,conn2,OK,OK,2.0534634590148926,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106132520_TOP.png,conn3,OK,OK,1.8245972394943237,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106132520_TOP.png,conn4,OK,OK,2.6929149627685547,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106132520_TOP.png,conn5,OK,OK,2.7783315181732178,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106132520_TOP.png,conn6,OK,OK,1.681528091430664,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106132520_TOP.png,conn7,OK,OK,1.5697112083435059,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106132520_TOP.png,conn8,OK,OK,1.6102591753005981,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106132520_TOP.png,conn9,OK,OK,2.0456502437591553,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106132557_TOP.png,conn1,OK,OK,2.180056571960449,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106132557_TOP.png,conn2,OK,OK,2.3447084426879883,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106132557_TOP.png,conn3,OK,OK,2.129028797149658,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106132557_TOP.png,conn4,OK,OK,2.1520934104919434,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106132557_TOP.png,conn5,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106132557_TOP.png,conn6,OK,OK,2.0428831577301025,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106132557_TOP.png,conn7,OK,OK,2.021454334259033,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106132557_TOP.png,conn8,OK,OK,2.011019229888916,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106132557_TOP.png,conn9,OK,OK,2.5142757892608643,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106132635_TOP.png,conn1,OK,OK,2.139965534210205,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106132635_TOP.png,conn2,OK,OK,1.9344542026519775,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106132635_TOP.png,conn3,OK,OK,3.01475191116333,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106132635_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106132635_TOP.png,conn5,OK,OK,3.2487430572509766,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106132635_TOP.png,conn6,OK,OK,2.505894184112549,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106132635_TOP.png,conn7,OK,OK,2.020324468612671,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106132635_TOP.png,conn8,OK,OK,1.6290667057037354,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106132635_TOP.png,conn9,OK,OK,2.039355754852295,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106132710_TOP.png,conn1,OK,KO,3.4140970706939697,False
/Users/md101ta/Project Work/Data/connectors/conn2/20251106132710_TOP.png,conn2,OK,OK,1.963383674621582,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106132710_TOP.png,conn3,OK,OK,2.259833335876465,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106132710_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106132710_TOP.png,conn5,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106132710_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106132710_TOP.png,conn7,OK,OK,2.093024253845215,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106132710_TOP.png,conn8,OK,OK,2.1621921062469482,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106132710_TOP.png,conn9,OCCLUSION,OK,3.770155429840088,False
/Users/md101ta/Project Work/Data/connectors/conn1/20251106132747_TOP.png,conn1,OK,OK,1.6609313488006592,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106132747_TOP.png,conn2,OK,OK,2.132301092147827,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106132747_TOP.png,conn3,OK,OK,3.016575336456299,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106132747_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106132747_TOP.png,conn5,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106132747_TOP.png,conn6,OK,OK,2.178351402282715,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106132747_TOP.png,conn7,OK,OK,1.635082721710205,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106132747_TOP.png,conn8,OK,OK,1.7867393493652344,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106132747_TOP.png,conn9,OK,OK,2.273263692855835,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106132824_TOP.png,conn1,OK,OK,2.084774971008301,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106132824_TOP.png,conn2,OK,OK,2.543895721435547,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106132824_TOP.png,conn3,OK,OK,2.4036595821380615,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106132824_TOP.png,conn4,OK,OK,2.982468843460083,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106132824_TOP.png,conn5,OK,OK,2.3984014987945557,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106132824_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106132824_TOP.png,conn7,OCCLUSION,OK,4.713406085968018,False
/Users/md101ta/Project Work/Data/connectors/conn8/20251106132824_TOP.png,conn8,OK,OK,2.152984142303467,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106132824_TOP.png,conn9,OCCLUSION,KO,8.982473373413086,False
/Users/md101ta/Project Work/Data/connectors/conn1/20251106132900_TOP.png,conn1,OK,OK,2.2360527515411377,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106132900_TOP.png,conn2,OK,OK,2.2815141677856445,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106132900_TOP.png,conn3,OK,OK,2.3059701919555664,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106132900_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106132900_TOP.png,conn5,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106132900_TOP.png,conn6,OK,OK,2.751460552215576,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106132900_TOP.png,conn7,OK,OK,1.7534449100494385,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106132900_TOP.png,conn8,OK,OK,1.7254197597503662,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106132900_TOP.png,conn9,OK,OK,2.9450061321258545,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106132935_TOP.png,conn1,OK,OK,1.52895188331604,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106132935_TOP.png,conn2,OK,OK,2.574313163757324,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106132935_TOP.png,conn3,OK,OK,2.4561402797698975,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106132935_TOP.png,conn4,OCCLUSION,KO,4.973535537719727,False
/Users/md101ta/Project Work/Data/connectors/conn5/20251106132935_TOP.png,conn5,OK,OK,3.625441312789917,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106132935_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106132935_TOP.png,conn7,OK,OK,2.284785509109497,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106132935_TOP.png,conn8,OK,OK,1.8899203538894653,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106132935_TOP.png,conn9,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106133012_TOP.png,conn1,OK,OK,2.0482306480407715,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106133012_TOP.png,conn2,OK,OK,2.165794849395752,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106133012_TOP.png,conn3,OK,OK,2.393550157546997,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106133012_TOP.png,conn4,OCCLUSION,KO,4.867452621459961,False
/Users/md101ta/Project Work/Data/connectors/conn5/20251106133012_TOP.png,conn5,OK,OK,2.7819252014160156,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106133012_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106133012_TOP.png,conn7,OK,OK,1.9125876426696777,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106133012_TOP.png,conn8,OK,OK,2.246748208999634,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106133012_TOP.png,conn9,OK,OK,2.814539909362793,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106133048_TOP.png,conn1,OK,OK,1.7214388847351074,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106133048_TOP.png,conn2,OK,OK,2.026851177215576,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106133048_TOP.png,conn3,OK,OK,1.609908103942871,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106133048_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106133048_TOP.png,conn5,OK,OK,2.521550416946411,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106133048_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106133048_TOP.png,conn7,OK,OK,1.9414176940917969,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106133048_TOP.png,conn8,OK,OK,1.3438740968704224,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106133048_TOP.png,conn9,OK,OK,2.0965044498443604,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106133124_TOP.png,conn1,OK,OK,1.813778281211853,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106133124_TOP.png,conn2,OK,OK,1.8942437171936035,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106133124_TOP.png,conn3,OK,OK,2.3962793350219727,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106133124_TOP.png,conn4,OK,OK,3.358788013458252,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106133124_TOP.png,conn5,OK,OK,3.008303642272949,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106133124_TOP.png,conn6,OK,OK,3.140547513961792,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106133124_TOP.png,conn7,OK,OK,1.7714807987213135,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106133124_TOP.png,conn8,OK,OK,1.596992015838623,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106133124_TOP.png,conn9,OK,OK,2.1890833377838135,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106133202_TOP.png,conn1,OK,OK,2.1622960567474365,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106133202_TOP.png,conn2,OK,OK,3.3599812984466553,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106133202_TOP.png,conn3,OK,OK,2.43007755279541,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106133202_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106133202_TOP.png,conn5,OK,OK,2.955312967300415,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106133202_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106133202_TOP.png,conn7,OK,OK,1.8377408981323242,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106133202_TOP.png,conn8,OK,OK,1.5871168375015259,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106133202_TOP.png,conn9,OK,OK,2.5045220851898193,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106133238_TOP.png,conn1,OK,OK,2.230391025543213,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106133238_TOP.png,conn2,OK,OK,1.8580257892608643,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106133238_TOP.png,conn3,OK,OK,2.314546585083008,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106133238_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106133238_TOP.png,conn5,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106133238_TOP.png,conn6,OK,OK,2.182600975036621,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106133238_TOP.png,conn7,OK,OK,2.050234079360962,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106133238_TOP.png,conn8,OK,OK,1.6869100332260132,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106133238_TOP.png,conn9,OCCLUSION,KO,5.322548866271973,False
/Users/md101ta/Project Work/Data/connectors/conn1/20251106135917_TOP.png,conn1,OK,OK,1.4985966682434082,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106135917_TOP.png,conn2,OK,OK,2.2640786170959473,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106135917_TOP.png,conn3,OK,OK,2.0081915855407715,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106135917_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106135917_TOP.png,conn5,OK,OK,1.8101736307144165,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106135917_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106135917_TOP.png,conn7,OK,OK,2.3921234607696533,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106135917_TOP.png,conn8,OK,OK,2.0574777126312256,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106135917_TOP.png,conn9,OK,OK,2.694434881210327,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106135955_TOP.png,conn1,OK,OK,1.8645941019058228,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106135955_TOP.png,conn2,OK,OK,2.4595682621002197,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106135955_TOP.png,conn3,OK,OK,2.1361207962036133,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106135955_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106135955_TOP.png,conn5,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106135955_TOP.png,conn6,OK,OK,2.165846347808838,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106135955_TOP.png,conn7,OK,OK,2.0393178462982178,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106135955_TOP.png,conn8,OK,OK,1.7014598846435547,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106135955_TOP.png,conn9,OK,OK,2.3700966835021973,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106140029_TOP.png,conn1,OK,OK,1.5524325370788574,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106140029_TOP.png,conn2,OK,OK,2.65285062789917,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106140029_TOP.png,conn3,OK,OK,2.2509186267852783,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106140029_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106140029_TOP.png,conn5,OK,OK,2.103144884109497,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106140029_TOP.png,conn6,OK,OK,3.0320358276367188,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106140029_TOP.png,conn7,OK,OK,2.867161273956299,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106140029_TOP.png,conn8,OK,OK,2.1853818893432617,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106140029_TOP.png,conn9,OK,OK,2.093245267868042,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106140108_TOP.png,conn1,OK,OK,2.139836311340332,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106140108_TOP.png,conn2,OK,OK,2.53395938873291,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106140108_TOP.png,conn3,OK,OK,1.681157112121582,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106140108_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106140108_TOP.png,conn5,OK,OK,1.9346767663955688,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106140108_TOP.png,conn6,OK,OK,1.4668383598327637,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106140108_TOP.png,conn7,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106140108_TOP.png,conn8,OK,OK,2.622390031814575,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106140108_TOP.png,conn9,OK,OK,2.3118057250976562,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106140143_TOP.png,conn1,OK,OK,2.154707670211792,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106140143_TOP.png,conn2,OK,OK,2.8322830200195312,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106140143_TOP.png,conn3,OK,OK,2.0806639194488525,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106140143_TOP.png,conn4,OK,OK,2.2671003341674805,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106140143_TOP.png,conn5,OK,OK,3.677506923675537,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106140143_TOP.png,conn6,OK,OK,2.579437732696533,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106140143_TOP.png,conn7,OK,OK,2.1037092208862305,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106140143_TOP.png,conn8,OK,OK,2.0229220390319824,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106140143_TOP.png,conn9,OK,KO,4.705130577087402,False
/Users/md101ta/Project Work/Data/connectors/conn1/20251106140220_TOP.png,conn1,OK,OK,2.259288787841797,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106140220_TOP.png,conn2,OK,OK,3.2996928691864014,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106140220_TOP.png,conn3,OK,OK,1.7132978439331055,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106140220_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106140220_TOP.png,conn5,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106140220_TOP.png,conn6,OK,OK,1.878283977508545,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251106140220_TOP.png,conn7,OK,OK,1.7378697395324707,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251106140220_TOP.png,conn8,OK,OK,1.9260810613632202,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251106140220_TOP.png,conn9,OK,OK,3.003765106201172,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251106140254_TOP.png,conn1,OK,OK,1.7070320844650269,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251106140254_TOP.png,conn2,OK,OK,2.467644691467285,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251106140254_TOP.png,conn3,OK,OK,1.9075692892074585,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251106140254_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251106140254_TOP.png,conn5,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251106140254_TOP.png,conn6,OCCLUSION,KO,4.2003278732299805,False
